id,date_value,hour_value,mmYYYY_value
776,2-Feb-2012,7,02/2012
777,2-Feb-2012,8,02/2012
778,2-Feb-2012,9,02/2012
779,2-Feb-2012,10,02/2012
780,2-Feb-2012,11,02/2012
781,2-Feb-2012,12,02/2012
782,2-Feb-2012,13,02/2012
783,2-Feb-2012,14,02/2012
784,2-Feb-2012,15,02/2012
785,2-Feb-2012,16,02/2012
786,2-Feb-2012,17,02/2012
787,2-Feb-2012,18,02/2012
788,2-Feb-2012,19,02/2012
789,2-Feb-2012,20,02/2012
790,2-Feb-2012,21,02/2012
791,2-Feb-2012,22,02/2012
792,2-Feb-2012,23,02/2012
793,3-Feb-2012,0,02/2012
794,3-Feb-2012,1,02/2012
795,3-Feb-2012,2,02/2012
796,3-Feb-2012,3,02/2012
797,3-Feb-2012,4,02/2012
798,3-Feb-2012,5,02/2012
799,3-Feb-2012,6,02/2012
800,3-Feb-2012,7,02/2012
801,3-Feb-2012,8,02/2012
802,3-Feb-2012,9,02/2012
803,3-Feb-2012,10,02/2012
804,3-Feb-2012,11,02/2012
805,3-Feb-2012,12,02/2012
806,3-Feb-2012,13,02/2012
807,3-Feb-2012,14,02/2012
808,3-Feb-2012,15,02/2012
809,3-Feb-2012,16,02/2012
810,3-Feb-2012,17,02/2012
811,3-Feb-2012,18,02/2012
812,3-Feb-2012,19,02/2012
813,3-Feb-2012,20,02/2012
814,3-Feb-2012,21,02/2012
815,3-Feb-2012,22,02/2012
816,3-Feb-2012,23,02/2012
817,4-Feb-2012,0,02/2012
818,4-Feb-2012,1,02/2012
819,4-Feb-2012,2,02/2012
820,4-Feb-2012,3,02/2012
821,4-Feb-2012,4,02/2012
822,4-Feb-2012,5,02/2012
823,4-Feb-2012,6,02/2012
824,4-Feb-2012,7,02/2012
825,4-Feb-2012,8,02/2012
826,4-Feb-2012,9,02/2012
827,4-Feb-2012,10,02/2012
828,4-Feb-2012,11,02/2012
829,4-Feb-2012,12,02/2012
830,4-Feb-2012,13,02/2012
831,4-Feb-2012,14,02/2012
832,4-Feb-2012,15,02/2012
833,4-Feb-2012,16,02/2012
834,4-Feb-2012,17,02/2012
835,4-Feb-2012,18,02/2012
836,4-Feb-2012,19,02/2012
837,4-Feb-2012,20,02/2012
838,4-Feb-2012,21,02/2012
839,4-Feb-2012,22,02/2012
840,4-Feb-2012,23,02/2012
841,5-Feb-2012,0,02/2012
842,5-Feb-2012,1,02/2012
843,5-Feb-2012,2,02/2012
844,5-Feb-2012,3,02/2012
845,5-Feb-2012,4,02/2012
846,5-Feb-2012,5,02/2012
847,5-Feb-2012,6,02/2012
848,5-Feb-2012,7,02/2012
849,5-Feb-2012,8,02/2012
850,5-Feb-2012,9,02/2012
851,5-Feb-2012,10,02/2012
852,5-Feb-2012,11,02/2012
853,5-Feb-2012,12,02/2012
854,5-Feb-2012,13,02/2012
855,5-Feb-2012,14,02/2012
856,5-Feb-2012,15,02/2012
857,5-Feb-2012,16,02/2012
858,5-Feb-2012,17,02/2012
859,5-Feb-2012,18,02/2012
860,5-Feb-2012,19,02/2012
861,5-Feb-2012,20,02/2012
862,5-Feb-2012,21,02/2012
863,5-Feb-2012,22,02/2012
864,5-Feb-2012,23,02/2012
865,6-Feb-2012,0,02/2012
866,6-Feb-2012,1,02/2012
867,6-Feb-2012,2,02/2012
868,6-Feb-2012,3,02/2012
869,6-Feb-2012,4,02/2012
870,6-Feb-2012,5,02/2012
871,6-Feb-2012,6,02/2012
872,6-Feb-2012,7,02/2012
873,6-Feb-2012,8,02/2012
874,6-Feb-2012,9,02/2012
875,6-Feb-2012,10,02/2012
876,6-Feb-2012,11,02/2012
877,6-Feb-2012,12,02/2012
878,6-Feb-2012,13,02/2012
879,6-Feb-2012,14,02/2012
880,6-Feb-2012,15,02/2012
881,6-Feb-2012,16,02/2012
882,6-Feb-2012,17,02/2012
883,6-Feb-2012,18,02/2012
884,6-Feb-2012,19,02/2012
885,6-Feb-2012,20,02/2012
886,6-Feb-2012,21,02/2012
887,6-Feb-2012,22,02/2012
888,6-Feb-2012,23,02/2012
889,7-Feb-2012,0,02/2012
890,7-Feb-2012,1,02/2012
891,7-Feb-2012,2,02/2012
892,7-Feb-2012,3,02/2012
893,7-Feb-2012,4,02/2012
894,7-Feb-2012,5,02/2012
895,7-Feb-2012,6,02/2012
896,7-Feb-2012,7,02/2012
897,7-Feb-2012,8,02/2012
898,7-Feb-2012,9,02/2012
899,7-Feb-2012,10,02/2012
900,7-Feb-2012,11,02/2012
901,7-Feb-2012,12,02/2012
902,7-Feb-2012,13,02/2012
903,7-Feb-2012,14,02/2012
904,7-Feb-2012,15,02/2012
905,7-Feb-2012,16,02/2012
906,7-Feb-2012,17,02/2012
907,7-Feb-2012,18,02/2012
908,7-Feb-2012,19,02/2012
909,7-Feb-2012,20,02/2012
910,7-Feb-2012,21,02/2012
911,7-Feb-2012,22,02/2012
912,7-Feb-2012,23,02/2012
913,8-Feb-2012,0,02/2012
914,8-Feb-2012,1,02/2012
915,8-Feb-2012,2,02/2012
916,8-Feb-2012,3,02/2012
917,8-Feb-2012,4,02/2012
918,8-Feb-2012,5,02/2012
919,8-Feb-2012,6,02/2012
920,8-Feb-2012,7,02/2012
921,8-Feb-2012,8,02/2012
922,8-Feb-2012,9,02/2012
923,8-Feb-2012,10,02/2012
924,8-Feb-2012,11,02/2012
925,8-Feb-2012,12,02/2012
926,8-Feb-2012,13,02/2012
927,8-Feb-2012,14,02/2012
928,8-Feb-2012,15,02/2012
929,8-Feb-2012,16,02/2012
930,8-Feb-2012,17,02/2012
931,8-Feb-2012,18,02/2012
932,8-Feb-2012,19,02/2012
933,8-Feb-2012,20,02/2012
934,8-Feb-2012,21,02/2012
935,8-Feb-2012,22,02/2012
936,8-Feb-2012,23,02/2012
937,9-Feb-2012,0,02/2012
938,9-Feb-2012,1,02/2012
939,9-Feb-2012,2,02/2012
940,9-Feb-2012,3,02/2012
941,9-Feb-2012,4,02/2012
942,9-Feb-2012,5,02/2012
943,9-Feb-2012,6,02/2012
944,9-Feb-2012,7,02/2012
945,9-Feb-2012,8,02/2012
946,9-Feb-2012,9,02/2012
947,9-Feb-2012,10,02/2012
948,9-Feb-2012,11,02/2012
949,9-Feb-2012,12,02/2012
950,9-Feb-2012,13,02/2012
951,9-Feb-2012,14,02/2012
952,9-Feb-2012,15,02/2012
953,9-Feb-2012,16,02/2012
954,9-Feb-2012,17,02/2012
955,9-Feb-2012,18,02/2012
956,9-Feb-2012,19,02/2012
957,9-Feb-2012,20,02/2012
958,9-Feb-2012,21,02/2012
959,9-Feb-2012,22,02/2012
960,9-Feb-2012,23,02/2012
961,10-Feb-2012,0,02/2012
962,10-Feb-2012,1,02/2012
963,10-Feb-2012,2,02/2012
964,10-Feb-2012,3,02/2012
965,10-Feb-2012,4,02/2012
966,10-Feb-2012,5,02/2012
967,10-Feb-2012,6,02/2012
968,10-Feb-2012,7,02/2012
969,10-Feb-2012,8,02/2012
970,10-Feb-2012,9,02/2012
971,10-Feb-2012,10,02/2012
972,10-Feb-2012,11,02/2012
973,10-Feb-2012,12,02/2012
974,10-Feb-2012,13,02/2012
975,10-Feb-2012,14,02/2012
976,10-Feb-2012,15,02/2012
977,10-Feb-2012,16,02/2012
978,10-Feb-2012,17,02/2012
979,10-Feb-2012,18,02/2012
980,10-Feb-2012,19,02/2012
981,10-Feb-2012,20,02/2012
982,10-Feb-2012,21,02/2012
983,10-Feb-2012,22,02/2012
984,10-Feb-2012,23,02/2012
985,11-Feb-2012,0,02/2012
986,11-Feb-2012,1,02/2012
987,11-Feb-2012,2,02/2012
988,11-Feb-2012,3,02/2012
989,11-Feb-2012,4,02/2012
990,11-Feb-2012,5,02/2012
991,11-Feb-2012,6,02/2012
992,11-Feb-2012,7,02/2012
993,11-Feb-2012,8,02/2012
994,11-Feb-2012,9,02/2012
995,11-Feb-2012,10,02/2012
996,11-Feb-2012,11,02/2012
997,11-Feb-2012,12,02/2012
998,11-Feb-2012,13,02/2012
999,11-Feb-2012,14,02/2012
1000,11-Feb-2012,15,02/2012
1001,11-Feb-2012,16,02/2012
1002,11-Feb-2012,17,02/2012
1003,11-Feb-2012,18,02/2012
1004,11-Feb-2012,19,02/2012
1005,11-Feb-2012,20,02/2012
1006,11-Feb-2012,21,02/2012
1007,11-Feb-2012,22,02/2012
1008,11-Feb-2012,23,02/2012
1009,12-Feb-2012,0,02/2012
1010,12-Feb-2012,1,02/2012
1011,12-Feb-2012,2,02/2012
1012,12-Feb-2012,3,02/2012
1013,12-Feb-2012,4,02/2012
1014,12-Feb-2012,5,02/2012
1015,12-Feb-2012,6,02/2012
1016,12-Feb-2012,7,02/2012
1017,12-Feb-2012,8,02/2012
1018,12-Feb-2012,9,02/2012
1019,12-Feb-2012,10,02/2012
1020,12-Feb-2012,11,02/2012
1021,12-Feb-2012,12,02/2012
1022,12-Feb-2012,13,02/2012
1023,12-Feb-2012,14,02/2012
1024,12-Feb-2012,15,02/2012
1025,12-Feb-2012,16,02/2012
1026,12-Feb-2012,17,02/2012
1027,12-Feb-2012,18,02/2012
1028,12-Feb-2012,19,02/2012
1029,12-Feb-2012,20,02/2012
1030,12-Feb-2012,21,02/2012
1031,12-Feb-2012,22,02/2012
1032,12-Feb-2012,23,02/2012
1033,13-Feb-2012,0,02/2012
1034,13-Feb-2012,1,02/2012
1035,13-Feb-2012,2,02/2012
1036,13-Feb-2012,3,02/2012
1037,13-Feb-2012,4,02/2012
1038,13-Feb-2012,5,02/2012
1039,13-Feb-2012,6,02/2012
1040,13-Feb-2012,7,02/2012
1041,13-Feb-2012,8,02/2012
1042,13-Feb-2012,9,02/2012
1043,13-Feb-2012,10,02/2012
1044,13-Feb-2012,11,02/2012
1045,13-Feb-2012,12,02/2012
1046,13-Feb-2012,13,02/2012
1047,13-Feb-2012,14,02/2012
1048,13-Feb-2012,15,02/2012
1049,13-Feb-2012,16,02/2012
1050,13-Feb-2012,17,02/2012
1051,13-Feb-2012,18,02/2012
1052,13-Feb-2012,19,02/2012
1053,13-Feb-2012,20,02/2012
1054,13-Feb-2012,21,02/2012
1055,13-Feb-2012,22,02/2012
1056,13-Feb-2012,23,02/2012
1057,14-Feb-2012,0,02/2012
1058,14-Feb-2012,1,02/2012
1059,14-Feb-2012,2,02/2012
1060,14-Feb-2012,3,02/2012
1061,14-Feb-2012,4,02/2012
1062,14-Feb-2012,5,02/2012
1063,14-Feb-2012,6,02/2012
1064,14-Feb-2012,7,02/2012
1065,14-Feb-2012,8,02/2012
1066,14-Feb-2012,9,02/2012
1067,14-Feb-2012,10,02/2012
1068,14-Feb-2012,11,02/2012
1069,14-Feb-2012,12,02/2012
1070,14-Feb-2012,13,02/2012
1071,14-Feb-2012,14,02/2012
1072,14-Feb-2012,15,02/2012
1073,14-Feb-2012,16,02/2012
1074,14-Feb-2012,17,02/2012
1075,14-Feb-2012,18,02/2012
1076,14-Feb-2012,19,02/2012
1077,14-Feb-2012,20,02/2012
1078,14-Feb-2012,21,02/2012
1079,14-Feb-2012,22,02/2012
1080,14-Feb-2012,23,02/2012
1081,15-Feb-2012,0,02/2012
1082,15-Feb-2012,1,02/2012
1083,15-Feb-2012,2,02/2012
1084,15-Feb-2012,3,02/2012
1085,15-Feb-2012,4,02/2012
1086,15-Feb-2012,5,02/2012
1087,15-Feb-2012,6,02/2012
1088,15-Feb-2012,7,02/2012
1089,15-Feb-2012,8,02/2012
1090,15-Feb-2012,9,02/2012
1091,15-Feb-2012,10,02/2012
1092,15-Feb-2012,11,02/2012
1093,15-Feb-2012,12,02/2012
1094,15-Feb-2012,13,02/2012
1095,15-Feb-2012,14,02/2012
1096,15-Feb-2012,15,02/2012
1097,15-Feb-2012,16,02/2012
1098,15-Feb-2012,17,02/2012
1099,15-Feb-2012,18,02/2012
1100,15-Feb-2012,19,02/2012
1101,15-Feb-2012,20,02/2012
1102,15-Feb-2012,21,02/2012
1103,15-Feb-2012,22,02/2012
1104,15-Feb-2012,23,02/2012
1105,16-Feb-2012,0,02/2012
1106,16-Feb-2012,1,02/2012
1107,16-Feb-2012,2,02/2012
1108,16-Feb-2012,3,02/2012
1109,16-Feb-2012,4,02/2012
1110,16-Feb-2012,5,02/2012
1111,16-Feb-2012,6,02/2012
1112,16-Feb-2012,7,02/2012
1113,16-Feb-2012,8,02/2012
1114,16-Feb-2012,9,02/2012
1115,16-Feb-2012,10,02/2012
1116,16-Feb-2012,11,02/2012
1117,16-Feb-2012,12,02/2012
1118,16-Feb-2012,13,02/2012
1119,16-Feb-2012,14,02/2012
1120,16-Feb-2012,15,02/2012
1121,16-Feb-2012,16,02/2012
1122,16-Feb-2012,17,02/2012
1123,16-Feb-2012,18,02/2012
1124,16-Feb-2012,19,02/2012
1125,16-Feb-2012,20,02/2012
1126,16-Feb-2012,21,02/2012
1127,16-Feb-2012,22,02/2012
1128,16-Feb-2012,23,02/2012
1129,17-Feb-2012,0,02/2012
1130,17-Feb-2012,1,02/2012
1131,17-Feb-2012,2,02/2012
1132,17-Feb-2012,3,02/2012
1133,17-Feb-2012,4,02/2012
1134,17-Feb-2012,5,02/2012
1135,17-Feb-2012,6,02/2012
1136,17-Feb-2012,7,02/2012
1137,17-Feb-2012,8,02/2012
1138,17-Feb-2012,9,02/2012
1139,17-Feb-2012,10,02/2012
1140,17-Feb-2012,11,02/2012
1141,17-Feb-2012,12,02/2012
1142,17-Feb-2012,13,02/2012
1143,17-Feb-2012,14,02/2012
1144,17-Feb-2012,15,02/2012
1145,17-Feb-2012,16,02/2012
1146,17-Feb-2012,17,02/2012
1147,17-Feb-2012,18,02/2012
1148,17-Feb-2012,19,02/2012
1149,17-Feb-2012,20,02/2012
1150,17-Feb-2012,21,02/2012
1151,17-Feb-2012,22,02/2012
1152,17-Feb-2012,23,02/2012
1153,18-Feb-2012,0,02/2012
1154,18-Feb-2012,1,02/2012
1155,18-Feb-2012,2,02/2012
1156,18-Feb-2012,3,02/2012
1157,18-Feb-2012,4,02/2012
1158,18-Feb-2012,5,02/2012
1159,18-Feb-2012,6,02/2012
1160,18-Feb-2012,7,02/2012
1161,18-Feb-2012,8,02/2012
1162,18-Feb-2012,9,02/2012
1163,18-Feb-2012,10,02/2012
1164,18-Feb-2012,11,02/2012
1165,18-Feb-2012,12,02/2012
1166,18-Feb-2012,13,02/2012
1167,18-Feb-2012,14,02/2012
1168,18-Feb-2012,15,02/2012
1169,18-Feb-2012,16,02/2012
1170,18-Feb-2012,17,02/2012
1171,18-Feb-2012,18,02/2012
1172,18-Feb-2012,19,02/2012
1173,18-Feb-2012,20,02/2012
1174,18-Feb-2012,21,02/2012
1175,18-Feb-2012,22,02/2012
1176,18-Feb-2012,23,02/2012
1177,19-Feb-2012,0,02/2012
1178,19-Feb-2012,1,02/2012
1179,19-Feb-2012,2,02/2012
1180,19-Feb-2012,3,02/2012
1181,19-Feb-2012,4,02/2012
1182,19-Feb-2012,5,02/2012
1183,19-Feb-2012,6,02/2012
1184,19-Feb-2012,7,02/2012
1185,19-Feb-2012,8,02/2012
1186,19-Feb-2012,9,02/2012
1187,19-Feb-2012,10,02/2012
1188,19-Feb-2012,11,02/2012
1189,19-Feb-2012,12,02/2012
1190,19-Feb-2012,13,02/2012
1191,19-Feb-2012,14,02/2012
1192,19-Feb-2012,15,02/2012
1193,19-Feb-2012,16,02/2012
1194,19-Feb-2012,17,02/2012
1195,19-Feb-2012,18,02/2012
1196,19-Feb-2012,19,02/2012
1197,19-Feb-2012,20,02/2012
1198,19-Feb-2012,21,02/2012
1199,19-Feb-2012,22,02/2012
1200,19-Feb-2012,23,02/2012
1201,20-Feb-2012,0,02/2012
1202,20-Feb-2012,1,02/2012
1203,20-Feb-2012,2,02/2012
1204,20-Feb-2012,3,02/2012
1205,20-Feb-2012,4,02/2012
1206,20-Feb-2012,5,02/2012
1207,20-Feb-2012,6,02/2012
1208,20-Feb-2012,7,02/2012
1209,20-Feb-2012,8,02/2012
1210,20-Feb-2012,9,02/2012
1211,20-Feb-2012,10,02/2012
1212,20-Feb-2012,11,02/2012
1213,20-Feb-2012,12,02/2012
1214,20-Feb-2012,13,02/2012
1215,20-Feb-2012,14,02/2012
1216,20-Feb-2012,15,02/2012
1217,20-Feb-2012,16,02/2012
1218,20-Feb-2012,17,02/2012
1219,20-Feb-2012,18,02/2012
1220,20-Feb-2012,19,02/2012
1221,20-Feb-2012,20,02/2012
1222,20-Feb-2012,21,02/2012
1223,20-Feb-2012,22,02/2012
1224,20-Feb-2012,23,02/2012
1225,21-Feb-2012,0,02/2012
1226,21-Feb-2012,1,02/2012
1227,21-Feb-2012,2,02/2012
1228,21-Feb-2012,3,02/2012
1229,21-Feb-2012,4,02/2012
1230,21-Feb-2012,5,02/2012
1231,21-Feb-2012,6,02/2012
1232,21-Feb-2012,7,02/2012
1233,21-Feb-2012,8,02/2012
1234,21-Feb-2012,9,02/2012
1235,21-Feb-2012,10,02/2012
1236,21-Feb-2012,11,02/2012
1237,21-Feb-2012,12,02/2012
1238,21-Feb-2012,13,02/2012
1239,21-Feb-2012,14,02/2012
1240,21-Feb-2012,15,02/2012
1241,21-Feb-2012,16,02/2012
1242,21-Feb-2012,17,02/2012
1243,21-Feb-2012,18,02/2012
1244,21-Feb-2012,19,02/2012
1245,21-Feb-2012,20,02/2012
1246,21-Feb-2012,21,02/2012
1247,21-Feb-2012,22,02/2012
1248,21-Feb-2012,23,02/2012
1249,22-Feb-2012,0,02/2012
1250,22-Feb-2012,1,02/2012
1251,22-Feb-2012,2,02/2012
1252,22-Feb-2012,3,02/2012
1253,22-Feb-2012,4,02/2012
1254,22-Feb-2012,5,02/2012
1255,22-Feb-2012,6,02/2012
1256,22-Feb-2012,7,02/2012
1257,22-Feb-2012,8,02/2012
1258,22-Feb-2012,9,02/2012
1259,22-Feb-2012,10,02/2012
1260,22-Feb-2012,11,02/2012
1261,22-Feb-2012,12,02/2012
1262,22-Feb-2012,13,02/2012
1263,22-Feb-2012,14,02/2012
1264,22-Feb-2012,15,02/2012
1265,22-Feb-2012,16,02/2012
1266,22-Feb-2012,17,02/2012
1267,22-Feb-2012,18,02/2012
1268,22-Feb-2012,19,02/2012
1269,22-Feb-2012,20,02/2012
1270,22-Feb-2012,21,02/2012
1271,22-Feb-2012,22,02/2012
1272,22-Feb-2012,23,02/2012
1273,23-Feb-2012,0,02/2012
1274,23-Feb-2012,1,02/2012
1275,23-Feb-2012,2,02/2012
1276,23-Feb-2012,3,02/2012
1277,23-Feb-2012,4,02/2012
1278,23-Feb-2012,5,02/2012
1279,23-Feb-2012,6,02/2012
1280,23-Feb-2012,7,02/2012
1281,23-Feb-2012,8,02/2012
1282,23-Feb-2012,9,02/2012
1283,23-Feb-2012,10,02/2012
1284,23-Feb-2012,11,02/2012
1285,23-Feb-2012,12,02/2012
1286,23-Feb-2012,13,02/2012
1287,23-Feb-2012,14,02/2012
1288,23-Feb-2012,15,02/2012
1289,23-Feb-2012,16,02/2012
1290,23-Feb-2012,17,02/2012
1291,23-Feb-2012,18,02/2012
1292,23-Feb-2012,19,02/2012
1293,23-Feb-2012,20,02/2012
1294,23-Feb-2012,21,02/2012
1295,23-Feb-2012,22,02/2012
1296,23-Feb-2012,23,02/2012
1297,24-Feb-2012,0,02/2012
1298,24-Feb-2012,1,02/2012
1299,24-Feb-2012,2,02/2012
1300,24-Feb-2012,3,02/2012
1301,24-Feb-2012,4,02/2012
1302,24-Feb-2012,5,02/2012
1303,24-Feb-2012,6,02/2012
1304,24-Feb-2012,7,02/2012
1305,24-Feb-2012,8,02/2012
1306,24-Feb-2012,9,02/2012
1307,24-Feb-2012,10,02/2012
1308,24-Feb-2012,11,02/2012
1309,24-Feb-2012,12,02/2012
1310,24-Feb-2012,13,02/2012
1311,24-Feb-2012,14,02/2012
1312,24-Feb-2012,15,02/2012
1313,24-Feb-2012,16,02/2012
1314,24-Feb-2012,17,02/2012
1315,24-Feb-2012,18,02/2012
1316,24-Feb-2012,19,02/2012
1317,24-Feb-2012,20,02/2012
1318,24-Feb-2012,21,02/2012
1319,24-Feb-2012,22,02/2012
1320,24-Feb-2012,23,02/2012
1321,25-Feb-2012,0,02/2012
1322,25-Feb-2012,1,02/2012
1323,25-Feb-2012,2,02/2012
1324,25-Feb-2012,3,02/2012
1325,25-Feb-2012,4,02/2012
1326,25-Feb-2012,5,02/2012
1327,25-Feb-2012,6,02/2012
1328,25-Feb-2012,7,02/2012
1329,25-Feb-2012,8,02/2012
1330,25-Feb-2012,9,02/2012
1331,25-Feb-2012,10,02/2012
1332,25-Feb-2012,11,02/2012
1333,25-Feb-2012,12,02/2012
1334,25-Feb-2012,13,02/2012
1335,25-Feb-2012,14,02/2012
1336,25-Feb-2012,15,02/2012
1337,25-Feb-2012,16,02/2012
1338,25-Feb-2012,17,02/2012
1339,25-Feb-2012,18,02/2012
1340,25-Feb-2012,19,02/2012
1341,25-Feb-2012,20,02/2012
1342,25-Feb-2012,21,02/2012
1343,25-Feb-2012,22,02/2012
1344,25-Feb-2012,23,02/2012
1345,26-Feb-2012,0,02/2012
1346,26-Feb-2012,1,02/2012
1347,26-Feb-2012,2,02/2012
1348,26-Feb-2012,3,02/2012
1349,26-Feb-2012,4,02/2012
1350,26-Feb-2012,5,02/2012
1351,26-Feb-2012,6,02/2012
1352,26-Feb-2012,7,02/2012
1353,26-Feb-2012,8,02/2012
1354,26-Feb-2012,9,02/2012
1355,26-Feb-2012,10,02/2012
1356,26-Feb-2012,11,02/2012
1357,26-Feb-2012,12,02/2012
1358,26-Feb-2012,13,02/2012
1359,26-Feb-2012,14,02/2012
1360,26-Feb-2012,15,02/2012
1361,26-Feb-2012,16,02/2012
1362,26-Feb-2012,17,02/2012
1363,26-Feb-2012,18,02/2012
1364,26-Feb-2012,19,02/2012
1365,26-Feb-2012,20,02/2012
1366,26-Feb-2012,21,02/2012
1367,26-Feb-2012,22,02/2012
1368,26-Feb-2012,23,02/2012
1369,27-Feb-2012,0,02/2012
1370,27-Feb-2012,1,02/2012
1371,27-Feb-2012,2,02/2012
1372,27-Feb-2012,3,02/2012
1373,27-Feb-2012,4,02/2012
1374,27-Feb-2012,5,02/2012
1375,27-Feb-2012,6,02/2012
1376,27-Feb-2012,7,02/2012
1377,27-Feb-2012,8,02/2012
1378,27-Feb-2012,9,02/2012
1379,27-Feb-2012,10,02/2012
1380,27-Feb-2012,11,02/2012
1381,27-Feb-2012,12,02/2012
1382,27-Feb-2012,13,02/2012
1383,27-Feb-2012,14,02/2012
1384,27-Feb-2012,15,02/2012
1385,27-Feb-2012,16,02/2012
1386,27-Feb-2012,17,02/2012
1387,27-Feb-2012,18,02/2012
1388,27-Feb-2012,19,02/2012
1389,27-Feb-2012,20,02/2012
1390,27-Feb-2012,21,02/2012
1391,27-Feb-2012,22,02/2012
1392,27-Feb-2012,23,02/2012
1393,28-Feb-2012,0,02/2012
1394,28-Feb-2012,1,02/2012
1395,28-Feb-2012,2,02/2012
1396,28-Feb-2012,3,02/2012
1397,28-Feb-2012,4,02/2012
1398,28-Feb-2012,5,02/2012
1399,28-Feb-2012,6,02/2012
1400,28-Feb-2012,7,02/2012
1401,28-Feb-2012,8,02/2012
1402,28-Feb-2012,9,02/2012
1403,28-Feb-2012,10,02/2012
1404,28-Feb-2012,11,02/2012
1405,28-Feb-2012,12,02/2012
1406,28-Feb-2012,13,02/2012
1407,28-Feb-2012,14,02/2012
1408,28-Feb-2012,15,02/2012
1409,28-Feb-2012,16,02/2012
1410,28-Feb-2012,17,02/2012
1411,28-Feb-2012,18,02/2012
1412,28-Feb-2012,19,02/2012
1413,28-Feb-2012,20,02/2012
1414,28-Feb-2012,21,02/2012
1415,28-Feb-2012,22,02/2012
1416,28-Feb-2012,23,02/2012
1417,29-Feb-2012,0,02/2012
1418,29-Feb-2012,1,02/2012
1419,29-Feb-2012,2,02/2012
1420,29-Feb-2012,3,02/2012
1421,29-Feb-2012,4,02/2012
1422,29-Feb-2012,5,02/2012
1423,29-Feb-2012,6,02/2012
1424,29-Feb-2012,7,02/2012
1425,29-Feb-2012,8,02/2012
1426,29-Feb-2012,9,02/2012
1427,29-Feb-2012,10,02/2012
1428,29-Feb-2012,11,02/2012
1429,29-Feb-2012,12,02/2012
1430,29-Feb-2012,13,02/2012
1431,29-Feb-2012,14,02/2012
1432,29-Feb-2012,15,02/2012
1433,29-Feb-2012,16,02/2012
1434,29-Feb-2012,17,02/2012
1435,29-Feb-2012,18,02/2012
1436,29-Feb-2012,19,02/2012
1437,29-Feb-2012,20,02/2012
1438,29-Feb-2012,21,02/2012
1439,29-Feb-2012,22,02/2012
1440,29-Feb-2012,23,02/2012
1441,1-Mar-2012,0,03/2012
1442,1-Mar-2012,1,03/2012
1443,1-Mar-2012,2,03/2012
1444,1-Mar-2012,3,03/2012
1445,1-Mar-2012,4,03/2012
1446,1-Mar-2012,5,03/2012
1447,1-Mar-2012,6,03/2012
1448,1-Mar-2012,7,03/2012
1449,1-Mar-2012,8,03/2012
1450,1-Mar-2012,9,03/2012
1451,1-Mar-2012,10,03/2012
1452,1-Mar-2012,11,03/2012
1453,1-Mar-2012,12,03/2012
1454,1-Mar-2012,13,03/2012
1455,1-Mar-2012,14,03/2012
1456,1-Mar-2012,15,03/2012
1457,1-Mar-2012,16,03/2012
1458,1-Mar-2012,17,03/2012
1459,1-Mar-2012,18,03/2012
1460,1-Mar-2012,19,03/2012
1461,1-Mar-2012,20,03/2012
1462,1-Mar-2012,21,03/2012
1463,1-Mar-2012,22,03/2012
1464,1-Mar-2012,23,03/2012
1465,2-Mar-2012,0,03/2012
1466,2-Mar-2012,1,03/2012
1467,2-Mar-2012,2,03/2012
1468,2-Mar-2012,3,03/2012
1469,2-Mar-2012,4,03/2012
1470,2-Mar-2012,5,03/2012
1471,2-Mar-2012,6,03/2012
1472,2-Mar-2012,7,03/2012
1473,2-Mar-2012,8,03/2012
1474,2-Mar-2012,9,03/2012
1475,2-Mar-2012,10,03/2012
1476,2-Mar-2012,11,03/2012
1477,2-Mar-2012,12,03/2012
1478,2-Mar-2012,13,03/2012
1479,2-Mar-2012,14,03/2012
1480,2-Mar-2012,15,03/2012
1481,2-Mar-2012,16,03/2012
1482,2-Mar-2012,17,03/2012
1483,2-Mar-2012,18,03/2012
1484,2-Mar-2012,19,03/2012
1485,2-Mar-2012,20,03/2012
1486,2-Mar-2012,21,03/2012
1487,2-Mar-2012,22,03/2012
1488,2-Mar-2012,23,03/2012
1489,3-Mar-2012,0,03/2012
1490,3-Mar-2012,1,03/2012
1491,3-Mar-2012,2,03/2012
1492,3-Mar-2012,3,03/2012
1493,3-Mar-2012,4,03/2012
1494,3-Mar-2012,5,03/2012
1495,3-Mar-2012,6,03/2012
1496,3-Mar-2012,7,03/2012
1497,3-Mar-2012,8,03/2012
1498,3-Mar-2012,9,03/2012
1499,3-Mar-2012,10,03/2012
1500,3-Mar-2012,11,03/2012
1501,3-Mar-2012,12,03/2012
1502,3-Mar-2012,13,03/2012
1503,3-Mar-2012,14,03/2012
1504,3-Mar-2012,15,03/2012
1505,3-Mar-2012,16,03/2012
1506,3-Mar-2012,17,03/2012
1507,3-Mar-2012,18,03/2012
1508,3-Mar-2012,19,03/2012
1509,3-Mar-2012,20,03/2012
1510,3-Mar-2012,21,03/2012
1511,3-Mar-2012,22,03/2012
1512,3-Mar-2012,23,03/2012
1513,4-Mar-2012,0,03/2012
1514,4-Mar-2012,1,03/2012
1515,4-Mar-2012,2,03/2012
1516,4-Mar-2012,3,03/2012
1517,4-Mar-2012,4,03/2012
1518,4-Mar-2012,5,03/2012
1519,4-Mar-2012,6,03/2012
1520,4-Mar-2012,7,03/2012
1521,4-Mar-2012,8,03/2012
1522,4-Mar-2012,9,03/2012
